"SKU*","Name","Brand","Primary Supplier Name","Supplier Item Code","UPC/EAN","Pick Zone"
"10103147","Product number 2138","Unbranded/Generic","Company E","ABCDEF2260","9411234563048",""
"10103148","Product number 2139","Unbranded/Generic","Company E","ABCDEF2261","9411234563049",""
"10103149","Product number 2140","Unbranded/Generic","Company E","ABCDEF2262","9411234563050",""
"10103150","Product number 2141","Unbranded/Generic","Company E","ABCDEF2263","9411234563051",""
"10103151","Product number 2142","Unbranded/Generic","Company E","ABCDEF2264","9411234563052",""
"10103152","Product number 2143","Unbranded/Generic","Company E","ABCDEF2265","9411234563053","WH1-RACK3"
"10103153","Product number 2144","Unbranded/Generic","Company E","ABCDEF2266","9411234563054",""
"10103154","Product number 2145","Unbranded/Generic","Company E","ABCDEF2267","9411234563055","WH1-FW1"
"10103155","Product number 2146","Unbranded/Generic","Company E","ABCDEF2268","9411234563056",""
"10103156","Product number 2147","Unbranded/Generic","Company E","ABCDEF2269","9411234563057","WH1-FW1"
"10103157","Product number 2148","Unbranded/Generic","Company E","ABCDEF2270","9411234563058","WH1-FW1"
"10103158","Product number 2149","Unbranded/Generic","Company E","ABCDEF2271","9411234563059","WH1-FW1"
"10103159","Product number 2150","Unbranded/Generic","Company E","ABCDEF2272","9411234563060","WH1-FW1"
"10103160","Product number 2151","Unbranded/Generic","Company E","ABCDEF2273","9411234563061",""
"10103161","Product number 2152","Unbranded/Generic","Company E","ABCDEF2274","9411234563062",""
"10103162","Product number 2153","Unbranded/Generic","Company E","ABCDEF2275","9411234563063",""
"10103163","Product number 2154","Unbranded/Generic","Company E","ABCDEF2276","9411234563064",""
"10103164","Product number 2155","Unbranded/Generic","Company E","ABCDEF2277","9411234563065",""
"10103165","Product number 2156","Unbranded/Generic","Company E","ABCDEF2278","9411234563066",""
"10103166","Product number 2157","Unbranded/Generic","Company E","ABCDEF2279","9411234563067","WH1-FW1"
"10103167","Product number 2158","Unbranded/Generic","Company E","ABCDEF2280","9411234563068","WH1-CUBE2"
"10103168","Product number 2159","Unbranded/Generic","Company E","ABCDEF2281","9411234563069","WH1-CUBE2"
"10103169","Product number 2160","Unbranded/Generic","Company E","ABCDEF2282","9411234563070","WH1-CUBE2"
"10103170","Product number 2161","Unbranded/Generic","Company E","ABCDEF2283","9411234563071","WH1-CUBE2"
"10103171","Product number 2162","Unbranded/Generic","Company E","ABCDEF2284","9411234563072","WH1-RACK2"
"10103172","Product number 2163","Unbranded/Generic","Company E","ABCDEF2285","9411234563073","WH1-RACK2"
"10103173","Product number 2164","Unbranded/Generic","Company E","ABCDEF2286","9411234563074","WH1-RACK2"
"10103174","Product number 2165","Unbranded/Generic","Company E","ABCDEF2287","9411234563075","WH1-FR1"
"10103175","Product number 2166","Unbranded/Generic","Company E","ABCDEF2288","9411234563076","WH1-FR1"
"10103176","Product number 2167","Unbranded/Generic","Company E","ABCDEF2289","9411234563077","WH1-FR2"
"10103177","Product number 2168","Unbranded/Generic","Company E","ABCDEF2290","9411234563078","WH1-RACK5"
"10103178","Product number 2169","Unbranded/Generic","Company E","ABCDEF2291","9411234563079","WH2-P12"
"10103179","Product number 2170","Unbranded/Generic","Company E","ABCDEF2292","9411234563080","WH1-RACK1"
"10103180","Product number 2171","Unbranded/Generic","Company E","ABCDEF2293","9411234563081",""
"10103181","Product number 2172","Unbranded/Generic","Company E","ABCDEF2294","9411234563082","WH1-RACK5"
"10103182","Product number 2173","Unbranded/Generic","Company E","ABCDEF2295","9411234563083",""
"10103183","Product number 2174","Unbranded/Generic","Company E","ABCDEF2296","9411234563084","WH1-RACK1"
"10103184","Product number 2175","Unbranded/Generic","Company E","ABCDEF2297","9411234563085","WH1-FW1"
"10103185","Product number 2176","Unbranded/Generic","Company E","ABCDEF2298","9411234563086",""
"10103186","Product number 2177","Unbranded/Generic","Company E","ABCDEF2299","9411234563087",""
"10103187","Product number 2178","Unbranded/Generic","Company E","ABCDEF2300","9411234563088",""
"10103188","Product number 2179","Unbranded/Generic","Company E","ABCDEF2301","9411234563089",""
"10103189","Product number 2180","Unbranded/Generic","Company E","ABCDEF2302","9411234563090",""
"10103190","Product number 2181","Unbranded/Generic","Company E","ABCDEF2303","9411234563091","WH1-RACK3"
"10103191","Product number 2182","Unbranded/Generic","Company E","ABCDEF2304","9411234563092",""
"10103192","Product number 2183","Unbranded/Generic","Company E","ABCDEF2305","9411234563093","WH1-FR2"
"10103193","Product number 2184","Unbranded/Generic","Company E","ABCDEF2306","9411234563094",""
"10103194","Product number 2185","Unbranded/Generic","Company E","ABCDEF2307","9411234563095",""
"10103195","Product number 2186","Unbranded/Generic","Company E","ABCDEF2308","9411234563096",""
"10103196","Product number 2187","Unbranded/Generic","Company E","ABCDEF2309","9411234563097",""
"10103197","Product number 2188","Unbranded/Generic","Company E","ABCDEF2310","9411234563098","WH1-RACK8"
"10103198","Product number 2189","Unbranded/Generic","Company E","ABCDEF2311","9411234563099","WH1-RACK8"
"10103199","Product number 2190","Unbranded/Generic","Company E","ABCDEF2312","9411234563100","WH1-RACK8"
"10103200","Product number 2191","Unbranded/Generic","Company E","ABCDEF2313","9411234563101","WH1-RACK2"
"10103201","Product number 2192","Unbranded/Generic","Company E","ABCDEF2314","9411234563102","WH1-RACK2"
"10103202","Product number 2193","Unbranded/Generic","Company E","ABCDEF2315","9411234563103","WH1-RACK2"
"10103203","Product number 2194","Unbranded/Generic","Company E","ABCDEF2316","9411234563104",""
"10103204","Product number 2195","Unbranded/Generic","Company E","ABCDEF2317","9411234563105","WH1-RACK2"
"10103205","Product number 2196","Unbranded/Generic","Company E","ABCDEF2318","9411234563106",""
"10103206","Product number 2197","Unbranded/Generic","Company E","ABCDEF2319","9411234563107",""
"10103207","Product number 2198","Unbranded/Generic","Company E","ABCDEF2320","9411234563108",""
"10103208","Product number 2199","Unbranded/Generic","Company E","ABCDEF2321","9411234563109",""
"10103209","Product number 2200","Unbranded/Generic","Company E","ABCDEF2322","9411234563110","WH1-RACK7"
"10103210","Product number 2201","Unbranded/Generic","Company E","ABCDEF2323","9411234563111",""
"10103211","Product number 2202","Unbranded/Generic","Company E","ABCDEF2324","9411234563112",""
"10103212","Product number 2203","Unbranded/Generic","Company E","ABCDEF2325","9411234563113",""
"10103213","Product number 2204","Unbranded/Generic","Company E","ABCDEF2326","9411234563114",""
"10103214","Product number 2205","Unbranded/Generic","Company E","ABCDEF2327","9411234563115",""
"10103215","Product number 2206","Unbranded/Generic","Company E","ABCDEF2328","9411234563116",""
"10103216","Product number 2207","Unbranded/Generic","Company E","ABCDEF2329","9411234563117",""
"10103217","Product number 2208","Unbranded/Generic","Company E","ABCDEF2330","9411234563118",""
"10103218","Product number 2209","Unbranded/Generic","Company E","ABCDEF2331","9411234563119",""
"10103219","Product number 2210","Unbranded/Generic","Company E","ABCDEF2332","9411234563120",""
"10103220","Product number 2211","Unbranded/Generic","Company E","ABCDEF2333","9411234563121",""
"10103221","Product number 2212","Unbranded/Generic","Company E","ABCDEF2334","9411234563122",""
"10103222","Product number 2213","Unbranded/Generic","Company E","ABCDEF2335","9411234563123",""
"10103223","Product number 2214","Unbranded/Generic","Company E","ABCDEF2336","9411234563124",""
"10103224","Product number 2215","Unbranded/Generic","Company E","ABCDEF2337","9411234563125",""
"10103225","Product number 2216","Unbranded/Generic","Company E","ABCDEF2338","9411234563126",""
"10103226","Product number 2217","Unbranded/Generic","Company E","ABCDEF2339","9411234563127",""
"10103227","Product number 2218","Unbranded/Generic","Company E","ABCDEF2340","9411234563128",""
"10103228","Product number 2219","Unbranded/Generic","Company E","ABCDEF2341","9411234563129",""
"10103229","Product number 2220","Unbranded/Generic","Company E","ABCDEF2342","9411234563130",""
"10103230","Product number 2221","Unbranded/Generic","Company E","ABCDEF2343","9411234563131",""
"10103231","Product number 2222","Unbranded/Generic","Company E","ABCDEF2344","9411234563132",""
"10103232","Product number 2223","Unbranded/Generic","Company E","ABCDEF2345","9411234563133",""
"10103233","Product number 2224","Unbranded/Generic","Company E","ABCDEF2346","9411234563134",""
"10103234","Product number 2225","Unbranded/Generic","Company E","ABCDEF2347","9411234563135",""
"10103235","Product number 2226","Unbranded/Generic","Company E","ABCDEF2348","9411234563136",""
"10103236","Product number 2227","Unbranded/Generic","Company E","ABCDEF2349","9411234563137",""
"10103237","Product number 2228","Unbranded/Generic","Company E","ABCDEF2350","9411234563138",""
"10103238","Product number 2229","Unbranded/Generic","Company E","ABCDEF2351","9411234563139",""
"10103239","Product number 2230","Unbranded/Generic","Company E","ABCDEF2352","9411234563140",""
"10103240","Product number 2231","Unbranded/Generic","Company E","ABCDEF2353","9411234563141",""
"10103241","Product number 2232","Unbranded/Generic","Company E","ABCDEF2354","9411234563142",""
"10103242","Product number 2233","Unbranded/Generic","Company E","ABCDEF2355","9411234563143",""
"10103243","Product number 2234","Unbranded/Generic","Company E","ABCDEF2356","9411234563144",""
"10103244","Product number 2235","Unbranded/Generic","Company E","ABCDEF2357","9411234563145",""
"10103245","Product number 2236","Unbranded/Generic","Company E","ABCDEF2358","9411234563146",""
"10103246","Product number 2237","Unbranded/Generic","Company E","ABCDEF2359","9411234563147",""
"10103247","Product number 2238","Unbranded/Generic","Company E","ABCDEF2360","9411234563148",""
"10103248","Product number 2239","Unbranded/Generic","Company E","ABCDEF2361","9411234563149",""
"10103249","Product number 2240","Unbranded/Generic","Company E","ABCDEF2362","9411234563150",""
"10103250","Product number 2241","Unbranded/Generic","Company E","ABCDEF2363","9411234563151",""
"10103251","Product number 2242","Unbranded/Generic","Company E","ABCDEF2364","9411234563152","WH1-RACK4"
"10103252","Product number 2243","Unbranded/Generic","Company E","ABCDEF2365","9411234563153",""
"10103253","Product number 2244","Unbranded/Generic","Company E","ABCDEF2366","9411234563154","WH1-RACK4"
"10103254","Product number 2245","Unbranded/Generic","Company E","ABCDEF2367","9411234563155","WH1-RACK4"
"10103255","Product number 2246","Unbranded/Generic","Company E","ABCDEF2368","9411234563156",""
"10103256","Product number 2247","Unbranded/Generic","Company E","ABCDEF2369","9411234563157",""
"10103257","Product number 2248","Unbranded/Generic","Company E","ABCDEF2370","9411234563158",""
"10103258","Product number 2249","Unbranded/Generic","Company E","ABCDEF2371","9411234563159",""
"10103259","Product number 2250","Unbranded/Generic","Company E","ABCDEF2372","9411234563160",""
"10103260","Product number 2251","Unbranded/Generic","Company E","ABCDEF2373","9411234563161",""
"10103261","Product number 2252","Unbranded/Generic","Company E","ABCDEF2374","9411234563162","WH1-RACK5"
"10103262","Product number 2253","Unbranded/Generic","Company E","ABCDEF2375","9411234563163",""
"10103263","Product number 2254","Unbranded/Generic","Company E","ABCDEF2376","9411234563164",""
"10103264","Product number 2255","Unbranded/Generic","Company E","ABCDEF2377","9411234563165",""
"10103265","Product number 2256","Unbranded/Generic","Company E","ABCDEF2378","9411234563166",""
"10103266","Product number 2257","Unbranded/Generic","Company E","ABCDEF2379","9411234563167","WH2-P2"
"10103267","Product number 2258","Unbranded/Generic","Company E","ABCDEF2380","9411234563168","WH2-P11"
"10103268","Product number 2259","Unbranded/Generic","Company E","ABCDEF2381","9411234563169","WH2-P2"
"10103269","Product number 2260","Unbranded/Generic","Company E","ABCDEF2382","9411234563170",""
"10103270","Product number 2261","Unbranded/Generic","Company E","ABCDEF2383","9411234563171","WH1-RACK10"
"10103271","Product number 2262","Unbranded/Generic","Company E","ABCDEF2384","9411234563172","WH1-RACK5"
"10103272","Product number 2263","Unbranded/Generic","Company E","ABCDEF2385","9411234563173","WH1-RACK5"
"10103273","Product number 2264","Unbranded/Generic","Company E","ABCDEF2386","9411234563174","WH1-RACK5"
"10103274","Product number 2265","Unbranded/Generic","Company E","ABCDEF2387","9411234563175",""
"10103275","Product number 2266","Unbranded/Generic","Company E","ABCDEF2388","9411234563176","WH1-RACK3"
"10103276","Product number 2267","Unbranded/Generic","Company E","ABCDEF2389","9411234563177","WH1-RACK3"
"10103277","Product number 2268","Unbranded/Generic","Company E","ABCDEF2390","9411234563178","WH1-RACK3"
"10103278","Product number 2269","Unbranded/Generic","Company E","ABCDEF2391","9411234563179","WH1-RACK3"
"10103279","Product number 2270","Unbranded/Generic","Company E","ABCDEF2392","9411234563180","WH1-RACK3"
"10103280","Product number 2271","Unbranded/Generic","Company E","ABCDEF2393","9411234563181","WH1-RACK1"
"10103281","Product number 2272","Unbranded/Generic","Company E","ABCDEF2394","9411234563182","WH1-RACK1"
"10103282","Product number 2273","Unbranded/Generic","Company E","ABCDEF2395","9411234563183",""
"10103283","Product number 2274","Unbranded/Generic","Company E","ABCDEF2396","9411234563184",""
"10103284","Product number 2275","Unbranded/Generic","Company E","ABCDEF2397","9411234563185","WH1-RACK2"
"10103285","Product number 2276","Unbranded/Generic","Company E","ABCDEF2398","9411234563186",""
"10103286","Product number 2277","Unbranded/Generic","Company E","ABCDEF2399","9411234563187","WH1-RACK8"
"10103287","Product number 2278","Unbranded/Generic","Company E","ABCDEF2400","9411234563188","WH1-RACK14"
"10103288","Product number 2279","Unbranded/Generic","Company E","ABCDEF2401","9411234563189","WH1-RACK14"
"10103289","Product number 2280","Unbranded/Generic","Company E","ABCDEF2402","9411234563190","WH1-RACK14"
"10103290","Product number 2281","Unbranded/Generic","Company E","ABCDEF2403","9411234563191","WH1-RACK14"
"10103291","Product number 2282","Unbranded/Generic","Company E","ABCDEF2404","9411234563192","WH1-RACK14"
"10103292","Product number 2283","Unbranded/Generic","Company E","ABCDEF2405","9411234563193","WH1-RACK14"
"10103293","Product number 2284","Unbranded/Generic","Company E","ABCDEF2406","9411234563194",""
"10103294","Product number 2285","Unbranded/Generic","Company E","ABCDEF2407","9411234563195",""
"10103295","Product number 2286","Unbranded/Generic","Company E","ABCDEF2408","9411234563196",""
"10103296","Product number 2287","Unbranded/Generic","Company E","ABCDEF2409","9411234563197",""
"10103297","Product number 2288","Unbranded/Generic","Company E","ABCDEF2410","9411234563198",""
"10103298","Product number 2289","Unbranded/Generic","Company E","ABCDEF2411","9411234563199",""
